,freight_value,order_purchase_timestamp,order_delivered_customer_date,product_category_name
29016,7.39,2018-05-15 03:32:54,2018-05-18 21:28:40,esporte_lazer
29017,23.37,2018-02-16 19:24:38,2018-04-07 01:51:53,informatica_acessorios
29018,7.39,2018-03-30 20:45:18,2018-04-04 19:38:47,beleza_saude
29019,17.51,2018-03-10 21:53:11,2018-04-10 23:11:32,beleza_saude
29020,15.56,2017-03-31 17:33:23,2017-04-13 17:24:58,beleza_saude
29021,17.88,2017-05-16 12:28:32,2017-05-23 11:53:40,cama_mesa_banho
29022,11.85,2017-09-13 12:18:36,2017-09-19 19:26:50,informatica_acessorios
29023,49.12,2018-04-27 12:04:24,2018-05-15 13:54:33,esporte_lazer
29024,27.75,2018-06-30 19:41:57,2018-07-11 22:52:38,cama_mesa_banho
29025,17.98,2018-02-06 17:31:26,2018-02-28 06:39:02,esporte_lazer
29026,64.02,2017-07-09 21:20:07,2017-07-26 19:29:27,esporte_lazer
29027,14.06,2018-02-08 22:53:00,2018-02-16 15:42:37,esporte_lazer
29028,13.08,2018-01-21 16:31:04,2018-01-27 18:05:05,moveis_decoracao
29029,8.7,2018-04-30 13:43:45,2018-05-03 18:32:08,informatica_acessorios
29030,15.39,2018-02-03 20:38:00,2018-03-02 19:33:05,cama_mesa_banho
29031,19.39,2018-03-09 15:21:39,2018-03-19 16:26:42,moveis_decoracao
29032,14.9,2018-06-19 13:21:35,2018-06-29 20:57:15,cama_mesa_banho
29033,9.27,2017-09-18 13:37:37,2017-09-21 19:59:08,cama_mesa_banho
29034,20.31,2018-08-13 20:22:33,2018-08-28 19:35:52,esporte_lazer
29035,7.78,2018-01-20 13:31:12,2018-01-24 18:49:05,beleza_saude
29036,15.1,2017-06-15 11:18:42,2017-06-26 14:49:36,esporte_lazer
29037,8.29,2018-03-27 09:38:25,2018-04-02 17:42:44,informatica_acessorios
29038,6.78,2018-05-27 13:37:04,2018-06-06 17:46:26,cama_mesa_banho
29039,13.29,2017-11-23 20:12:17,2017-12-11 14:43:01,cama_mesa_banho
29040,24.3,2018-06-30 09:38:38,2018-07-06 21:35:04,esporte_lazer
29041,7.43,2018-06-24 21:47:46,2018-06-28 23:21:27,beleza_saude
29042,7.43,2018-06-24 21:47:46,2018-06-28 23:21:27,beleza_saude
29043,7.43,2018-06-24 21:47:46,2018-06-28 23:21:27,beleza_saude
29044,14.14,2017-09-21 20:14:52,2017-09-27 20:53:41,esporte_lazer
29045,18.23,2018-05-09 17:57:09,2018-05-17 11:46:54,informatica_acessorios
29046,15.59,2017-04-25 22:22:31,2017-05-09 14:20:09,moveis_decoracao
29047,11.85,2017-10-19 11:03:40,2017-10-23 19:02:29,cama_mesa_banho
29048,11.85,2017-10-19 11:03:40,2017-10-23 19:02:29,cama_mesa_banho
29049,11.85,2017-10-19 11:03:40,2017-10-23 19:02:29,cama_mesa_banho
29050,15.2,2018-06-11 14:11:05,2018-06-15 14:48:59,beleza_saude
29051,12.75,2018-05-18 23:28:12,2018-06-05 21:18:59,moveis_decoracao
29052,18.29,2017-11-26 21:54:21,2017-12-19 23:51:30,moveis_decoracao
29053,33.4,2017-03-10 18:34:44,2017-03-20 12:40:47,informatica_acessorios
29054,18.23,2018-04-01 11:58:04,2018-04-20 20:56:36,informatica_acessorios
29055,8.75,2018-02-01 20:03:23,2018-02-06 17:58:45,cama_mesa_banho
29056,13.72,2017-10-17 18:08:17,2017-10-20 18:47:28,cama_mesa_banho
29057,13.72,2017-10-17 18:08:17,2017-10-20 18:47:28,cama_mesa_banho
29058,11.79,2018-06-09 09:38:29,2018-08-17 11:54:45,moveis_decoracao
29059,11.85,2017-11-13 23:55:37,2017-11-22 19:41:13,beleza_saude
29060,8.72,2017-08-16 08:55:30,2017-08-17 18:04:52,informatica_acessorios
29061,12.69,2018-01-07 23:03:33,2018-01-11 18:41:55,moveis_decoracao
29062,12.69,2018-01-07 23:03:33,2018-01-11 18:41:55,moveis_decoracao
29063,46.31,2018-01-16 17:50:15,2018-01-26 23:53:12,esporte_lazer
29064,17.32,2017-03-19 23:46:28,2017-03-28 08:09:36,moveis_decoracao
29065,12.25,2018-02-20 15:22:13,2018-03-02 23:51:38,esporte_lazer
29066,19.49,2018-03-13 21:39:26,2018-03-21 17:58:49,informatica_acessorios
29067,12.14,2018-03-13 19:30:50,2018-03-29 14:03:16,beleza_saude
29068,7.78,2017-10-07 11:00:13,2017-10-10 20:59:43,beleza_saude
29069,10.96,2017-04-20 16:14:12,2017-05-11 20:35:43,cama_mesa_banho
29070,14.18,2017-01-26 23:48:56,2017-02-01 15:28:03,moveis_decoracao
29071,29.31,2017-10-23 14:35:53,2017-11-08 20:48:41,esporte_lazer
29072,7.78,2017-07-25 20:06:59,2017-07-28 18:59:31,informatica_acessorios
29073,10.55,2018-08-19 10:47:22,2018-08-29 19:19:40,moveis_decoracao
29074,52.72,2018-08-19 10:47:22,2018-08-29 19:19:40,moveis_decoracao
29075,16.11,2017-12-04 21:11:15,2017-12-26 19:13:07,moveis_decoracao
29076,11.54,2018-08-15 14:40:37,2018-08-20 19:22:26,esporte_lazer
29077,12.86,2018-04-04 12:36:36,2018-04-18 15:32:19,esporte_lazer
29078,13.22,2018-05-09 20:52:34,2018-05-15 18:47:25,esporte_lazer
29079,46.73,2017-12-12 12:05:08,2018-01-12 22:07:39,beleza_saude
29080,8.72,2018-01-08 00:08:44,2018-01-10 21:34:21,beleza_saude
29081,17.64,2017-08-01 15:05:29,2017-08-11 16:10:31,moveis_decoracao
29082,19.0,2018-04-24 00:20:19,2018-05-08 16:22:33,beleza_saude
29083,18.39,2018-05-18 09:13:19,2018-06-08 14:21:02,moveis_decoracao
29084,27.27,2018-05-02 19:55:38,2018-05-18 00:14:29,cama_mesa_banho
29085,16.11,2017-08-19 17:10:17,2017-09-04 18:59:45,cama_mesa_banho
29086,15.47,2018-04-28 17:47:58,2018-05-10 00:37:05,esporte_lazer
29087,7.39,2018-03-21 12:14:37,2018-04-04 04:46:45,beleza_saude
29088,16.14,2017-10-24 11:24:31,2017-11-03 19:43:35,esporte_lazer
29089,25.68,2018-06-20 13:09:20,2018-06-27 12:56:42,cama_mesa_banho
29090,8.27,2017-08-04 15:49:23,2017-08-17 22:49:50,informatica_acessorios
29091,18.05,2018-05-28 18:45:30,2018-06-07 20:03:27,cama_mesa_banho
29092,19.67,2018-06-10 12:51:50,2018-06-21 21:56:19,esporte_lazer
29093,26.59,2018-06-26 14:08:31,2018-07-04 18:41:55,moveis_decoracao
29094,44.64,2018-08-07 17:00:07,2018-08-15 00:16:38,informatica_acessorios
29095,25.63,2017-11-12 09:46:54,2017-11-29 22:15:27,moveis_decoracao
29096,14.42,2018-06-12 12:48:18,2018-06-18 13:22:27,moveis_decoracao
29097,38.51,2018-08-17 10:36:07,2018-08-23 20:22:58,esporte_lazer
29098,29.59,2018-01-15 15:59:15,2018-01-25 23:05:45,esporte_lazer
29099,12.48,2017-12-20 15:39:49,2017-12-26 17:03:37,beleza_saude
29100,44.84,2018-08-10 15:42:03,2018-08-16 13:03:17,cama_mesa_banho
29101,16.18,2018-02-16 15:18:45,2018-03-03 17:51:22,beleza_saude
29102,24.58,2018-07-09 09:40:23,2018-07-13 20:42:51,esporte_lazer
29103,10.96,2017-05-02 13:43:38,2017-05-10 01:49:57,moveis_decoracao
29104,11.15,2018-04-05 10:48:06,2018-04-08 16:03:29,cama_mesa_banho
29105,18.55,2017-09-12 17:40:49,2017-10-02 16:58:19,beleza_saude
29106,14.52,2017-03-11 23:36:28,2017-03-16 12:24:17,beleza_saude
29107,18.7,2017-11-21 14:54:39,2017-12-01 00:13:26,informatica_acessorios
29108,18.26,2018-08-21 00:23:59,2018-08-28 18:18:47,cama_mesa_banho
29109,18.26,2018-08-21 00:23:59,2018-08-28 18:18:47,cama_mesa_banho
29110,15.74,2017-12-17 15:42:23,2017-12-23 12:21:39,cama_mesa_banho
29111,18.59,2018-08-01 18:27:35,2018-08-07 17:41:32,beleza_saude
29112,63.97,2018-05-15 21:59:55,2018-06-29 22:31:45,moveis_decoracao
29113,63.97,2018-05-15 21:59:55,2018-06-29 22:31:45,moveis_decoracao
29114,17.78,2017-01-14 15:42:20,2017-01-30 11:21:56,esporte_lazer
29115,14.87,2017-04-16 12:18:38,2017-05-07 06:41:58,moveis_decoracao
29116,12.7,2017-08-16 22:58:04,2017-08-26 15:35:39,moveis_decoracao
29117,15.44,2018-04-18 17:33:44,2018-05-30 16:32:54,informatica_acessorios
29118,43.1,2017-06-13 22:33:24,2017-07-03 15:45:56,beleza_saude
29119,13.61,2018-02-21 10:18:23,2018-03-01 23:48:27,informatica_acessorios
29120,15.1,2017-11-27 08:53:15,2017-12-13 23:12:11,cama_mesa_banho
29121,15.81,2017-12-17 18:17:33,2018-01-08 15:55:35,beleza_saude
29122,18.38,2018-07-31 19:14:18,2018-08-07 18:11:40,cama_mesa_banho
29123,11.74,2017-02-26 15:43:16,2017-03-06 08:33:47,moveis_decoracao
29124,14.1,2017-07-20 17:40:32,2017-07-26 01:12:08,moveis_decoracao
29125,14.1,2017-07-20 17:40:32,2017-07-26 01:12:08,moveis_decoracao
29126,14.52,2017-03-22 08:29:47,2017-04-22 09:22:27,informatica_acessorios
29127,12.82,2018-04-13 16:15:46,2018-04-26 10:27:22,beleza_saude
29128,16.39,2018-03-19 17:54:45,2018-04-03 23:46:37,beleza_saude
29129,13.08,2018-02-21 12:31:46,2018-02-23 13:44:25,moveis_decoracao
29130,13.08,2017-12-25 10:40:53,2017-12-29 20:18:54,esporte_lazer
29131,14.97,2017-08-26 16:17:10,2017-09-02 16:05:32,cama_mesa_banho
29132,22.35,2018-06-12 21:07:58,2018-06-18 20:52:54,cama_mesa_banho
29133,15.98,2017-03-27 13:19:07,2017-04-12 14:13:23,informatica_acessorios
29134,20.99,2017-02-10 10:02:07,2017-02-20 14:46:02,esporte_lazer
29135,12.25,2017-02-10 10:02:07,2017-02-20 14:46:02,esporte_lazer
29136,15.76,2017-11-30 16:02:21,2017-12-18 14:52:27,informatica_acessorios
29137,10.96,2017-02-03 16:32:12,2017-02-13 16:47:42,moveis_decoracao
29138,27.08,2018-05-28 19:57:44,2018-06-13 14:39:40,moveis_decoracao
29139,27.08,2018-05-28 19:57:44,2018-06-13 14:39:40,moveis_decoracao
29140,18.24,2018-07-03 09:54:45,2018-07-11 23:12:06,informatica_acessorios
29141,12.81,2018-05-28 20:41:23,2018-06-09 12:28:29,cama_mesa_banho
29142,12.81,2018-05-28 20:41:23,2018-06-09 12:28:29,cama_mesa_banho
29143,12.81,2018-05-28 20:41:23,2018-06-09 12:28:29,cama_mesa_banho
29144,12.09,2017-12-30 15:37:54,2018-01-05 13:29:23,cama_mesa_banho
29145,25.04,2018-04-01 18:33:04,2018-05-04 23:13:48,moveis_decoracao
29146,11.85,2017-10-20 17:20:32,2017-10-25 16:12:57,esporte_lazer
29147,19.04,2018-03-18 14:24:33,2018-04-13 01:04:05,cama_mesa_banho
29148,11.35,2018-05-11 14:29:45,2018-05-15 13:29:09,moveis_decoracao
29149,21.55,2017-09-12 20:43:48,2017-09-20 18:24:48,moveis_decoracao
29150,21.55,2017-09-12 20:43:48,2017-09-20 18:24:48,moveis_decoracao
29151,19.52,2018-04-02 14:04:43,2018-04-12 05:55:40,cama_mesa_banho
29152,11.85,2017-12-06 22:00:56,2017-12-14 19:29:26,beleza_saude
29153,7.78,2018-01-06 15:10:44,2018-01-10 21:38:14,esporte_lazer
29154,19.32,2018-03-23 11:21:40,2018-04-07 01:04:02,moveis_decoracao
29155,10.7,2017-08-31 18:06:36,2017-09-06 20:14:06,informatica_acessorios
29156,60.48,2018-06-01 12:08:17,2018-06-15 01:08:38,beleza_saude
29157,54.16,2017-03-01 23:23:50,2017-03-22 12:13:10,moveis_decoracao
29158,39.27,2018-03-22 11:52:57,2018-04-03 18:58:58,cama_mesa_banho
29159,14.13,2018-01-03 14:32:04,2018-01-23 19:51:52,informatica_acessorios
29160,35.81,2017-08-17 15:08:58,2017-08-31 17:55:06,esporte_lazer
29161,16.05,2017-02-10 23:23:35,2017-02-24 17:09:47,moveis_decoracao
29162,13.44,2017-11-08 20:58:57,2017-11-11 18:02:56,beleza_saude
29163,14.25,2018-01-20 00:24:23,2018-01-29 18:32:42,moveis_decoracao
29164,17.92,2017-09-28 20:51:51,2017-10-11 19:37:49,cama_mesa_banho
29165,17.92,2017-09-28 20:51:51,2017-10-11 19:37:49,cama_mesa_banho
29166,13.78,2018-02-05 02:12:23,2018-02-08 18:42:47,cama_mesa_banho
29167,1.38,2018-02-05 02:12:23,2018-02-08 18:42:47,cama_mesa_banho
29168,27.56,2018-02-05 02:12:23,2018-02-08 18:42:47,cama_mesa_banho
29169,11.29,2018-03-31 14:44:43,2018-04-03 17:04:34,cama_mesa_banho
29170,11.29,2018-03-31 14:44:43,2018-04-03 17:04:34,cama_mesa_banho
29171,11.29,2018-03-31 14:44:43,2018-04-03 17:04:34,cama_mesa_banho
29172,15.17,2018-02-01 16:06:43,2018-02-22 03:10:18,beleza_saude
29173,15.1,2018-01-06 21:14:38,2018-01-25 00:29:51,moveis_decoracao
29174,15.1,2018-01-06 21:14:38,2018-01-25 00:29:51,moveis_decoracao
29175,30.26,2017-02-20 21:57:03,2017-04-02 09:50:07,cama_mesa_banho
29176,1.36,2018-08-17 15:22:25,2018-08-27 14:57:19,informatica_acessorios
29177,22.95,2017-12-17 17:51:26,2018-01-10 14:42:01,informatica_acessorios
29178,45.34,2018-01-10 03:02:10,2018-01-23 19:58:50,informatica_acessorios
29179,16.15,2017-04-03 13:57:14,2017-04-19 15:53:12,beleza_saude
29180,18.87,2018-04-05 07:53:49,2018-04-11 22:08:07,esporte_lazer
29181,40.02,2017-10-24 11:17:01,2017-11-10 12:55:32,informatica_acessorios
29182,40.02,2017-10-24 11:17:01,2017-11-10 12:55:32,informatica_acessorios
29183,34.28,2017-05-13 13:15:02,2017-06-07 12:35:00,informatica_acessorios
29184,15.79,2017-11-08 11:03:00,2017-11-16 21:44:41,informatica_acessorios
29185,14.07,2018-01-16 11:24:07,2018-01-22 14:26:56,cama_mesa_banho
29186,95.9,2017-04-02 14:30:11,2017-04-10 13:39:54,cama_mesa_banho
29187,16.4,2017-12-12 13:55:04,2017-12-22 10:14:46,cama_mesa_banho
29188,11.85,2017-06-15 14:38:02,2017-06-26 10:27:25,cama_mesa_banho
29189,11.85,2017-06-15 14:38:02,2017-06-26 10:27:25,cama_mesa_banho
29190,11.85,2017-06-15 14:38:02,2017-06-26 10:27:25,cama_mesa_banho
29191,16.58,2017-11-24 13:08:44,2018-01-05 16:49:25,cama_mesa_banho
29192,7.39,2018-06-27 12:01:22,2018-07-05 21:13:50,beleza_saude
29193,16.24,2017-11-10 13:12:04,2017-11-16 21:14:52,beleza_saude
29194,16.24,2017-11-10 13:12:04,2017-11-16 21:14:52,beleza_saude
29195,12.85,2017-07-19 20:19:34,2017-07-27 16:13:57,cama_mesa_banho
29196,37.3,2018-03-11 11:38:14,2018-04-02 20:58:34,moveis_decoracao
29197,17.74,2017-09-27 10:34:36,2017-10-18 21:13:55,informatica_acessorios
29198,7.78,2017-08-11 17:59:44,2017-08-15 19:26:29,moveis_decoracao
29199,15.31,2018-01-05 09:13:55,2018-01-19 15:52:54,beleza_saude
29200,5.62,2018-02-05 18:03:36,2018-02-15 23:08:50,cama_mesa_banho
29201,28.1,2018-02-05 18:03:36,2018-02-15 23:08:50,cama_mesa_banho
29202,15.13,2018-01-30 14:46:20,2018-02-15 18:35:46,cama_mesa_banho
29203,15.13,2018-01-30 14:46:20,2018-02-15 18:35:46,cama_mesa_banho
29204,12.13,2017-06-28 15:53:58,2017-07-07 19:51:57,cama_mesa_banho
29205,16.81,2017-09-30 12:04:03,2017-11-03 17:51:42,moveis_decoracao
29206,15.63,2017-02-24 17:07:05,2017-03-13 14:45:15,moveis_decoracao
29207,15.63,2017-02-24 17:07:05,2017-03-13 14:45:15,moveis_decoracao
29208,15.63,2017-02-24 17:07:05,2017-03-13 14:45:15,moveis_decoracao
29209,17.88,2017-06-19 09:46:15,2017-06-30 14:57:53,cama_mesa_banho
29210,13.18,2018-02-23 12:58:28,2018-03-20 20:31:20,informatica_acessorios
29211,7.53,2018-05-22 11:59:15,2018-05-24 18:58:47,beleza_saude
29212,7.53,2018-05-22 11:59:15,2018-05-24 18:58:47,beleza_saude
29213,21.06,2018-04-02 09:29:24,2018-04-10 16:12:26,esporte_lazer
29214,18.62,2018-05-17 16:55:07,2018-06-14 23:38:23,esporte_lazer
29215,13.04,2018-06-26 09:45:49,2018-07-02 20:23:36,esporte_lazer
29216,18.8,2017-10-24 22:56:44,2017-11-01 19:56:49,beleza_saude
29217,18.87,2018-07-24 16:02:10,2018-07-31 20:20:38,beleza_saude
29218,14.7,2017-12-20 12:57:29,2017-12-26 22:15:59,esporte_lazer
29219,17.13,2018-08-01 19:31:36,2018-08-20 23:21:48,informatica_acessorios
29220,16.32,2018-07-19 14:17:07,2018-07-23 20:44:49,cama_mesa_banho
29221,15.67,2018-08-14 15:32:22,2018-08-25 14:26:38,informatica_acessorios
29222,33.26,2017-04-23 13:20:24,2017-05-08 09:31:13,informatica_acessorios
29223,14.09,2018-07-24 17:04:52,2018-07-27 22:48:42,cama_mesa_banho
29224,13.78,2018-04-05 18:11:24,2018-04-12 18:46:19,informatica_acessorios
29225,16.6,2017-07-19 01:21:32,2017-08-02 17:25:49,cama_mesa_banho
29226,9.09,2018-02-28 17:53:49,2018-03-02 19:59:04,cama_mesa_banho
29227,7.64,2018-05-04 23:22:26,2018-05-10 23:08:45,informatica_acessorios
29228,8.82,2018-04-04 20:21:12,2018-04-10 18:36:50,beleza_saude
29229,18.48,2018-04-21 12:06:32,2018-04-25 23:02:42,beleza_saude
29230,14.19,2018-01-11 19:54:18,2018-01-16 17:53:25,esporte_lazer
29231,29.79,2017-03-27 20:24:52,2017-04-11 09:58:50,informatica_acessorios
29232,9.27,2017-07-03 09:25:59,2017-07-04 14:35:52,esporte_lazer
29233,16.49,2018-02-05 11:15:35,2018-02-20 00:47:34,esporte_lazer
29234,11.77,2017-04-04 00:28:35,2017-04-10 17:30:08,moveis_decoracao
29235,57.99,2018-06-29 18:01:59,2018-07-13 12:11:59,moveis_decoracao
29236,7.78,2017-05-29 12:13:27,2017-05-31 10:49:57,beleza_saude
29237,21.59,2018-01-05 19:14:15,2018-01-31 17:28:04,cama_mesa_banho
29238,27.37,2017-09-11 10:44:28,2017-09-14 17:58:32,beleza_saude
29239,27.37,2017-09-11 10:44:28,2017-09-14 17:58:32,beleza_saude
29240,15.38,2017-07-31 20:48:12,2017-08-07 20:12:09,beleza_saude
29241,34.15,2017-11-22 11:39:00,2017-12-07 01:38:48,informatica_acessorios
29242,17.62,2018-01-06 13:52:23,2018-01-19 13:59:34,esporte_lazer
29243,16.65,2017-08-11 17:18:16,2017-08-16 17:58:42,esporte_lazer
29244,22.1,2017-02-02 11:56:21,2017-02-22 09:52:00,informatica_acessorios
29245,7.39,2018-07-26 14:26:07,2018-07-30 20:58:41,informatica_acessorios
29246,7.39,2018-07-26 14:26:07,2018-07-30 20:58:41,informatica_acessorios
29247,7.39,2018-07-26 14:26:07,2018-07-30 20:58:41,informatica_acessorios
29248,7.39,2018-07-26 14:26:07,2018-07-30 20:58:41,informatica_acessorios
29249,7.39,2018-07-26 14:26:07,2018-07-30 20:58:41,informatica_acessorios
29250,7.39,2018-07-26 14:26:07,2018-07-30 20:58:41,informatica_acessorios
29251,20.18,2018-03-12 14:34:27,2018-03-20 00:03:37,esporte_lazer
29252,16.39,2017-09-01 10:23:11,2017-09-12 16:33:28,moveis_decoracao
29253,16.39,2017-09-01 10:23:11,2017-09-12 16:33:28,moveis_decoracao
29254,34.83,2018-03-28 13:14:26,2018-04-18 18:42:02,beleza_saude
29255,10.36,2018-05-20 16:15:36,2018-06-13 00:15:34,beleza_saude
29256,12.7,2017-08-23 20:53:48,2017-09-04 18:51:41,moveis_decoracao
29257,23.8,2018-06-18 18:55:43,2018-07-13 12:06:40,cama_mesa_banho
29258,15.11,2018-01-20 17:34:11,2018-02-05 23:17:01,esporte_lazer
29259,16.61,2018-08-10 00:28:59,2018-08-18 01:03:42,moveis_decoracao
29260,16.39,2017-10-08 21:38:35,2017-10-16 18:27:38,beleza_saude
29261,62.81,2018-03-28 17:07:26,2018-04-19 14:42:54,beleza_saude
29262,9.27,2018-02-07 18:21:31,2018-02-09 20:47:49,informatica_acessorios
29263,19.87,2018-01-06 22:45:05,2018-01-19 18:33:26,cama_mesa_banho
29264,23.32,2018-02-22 20:44:21,2018-03-28 22:16:43,cama_mesa_banho
29265,18.55,2018-08-08 16:44:48,2018-08-21 19:48:37,informatica_acessorios
29266,13.35,2017-05-21 19:36:42,2017-06-03 10:05:41,beleza_saude
29267,9.34,2017-05-31 22:39:22,2017-06-05 17:07:27,cama_mesa_banho
29268,0.0,2017-08-25 22:57:02,2017-09-04 20:33:30,cama_mesa_banho
29269,9.51,2017-06-14 18:14:55,2017-06-22 13:10:29,moveis_decoracao
29270,9.51,2017-06-14 18:14:55,2017-06-22 13:10:29,moveis_decoracao
29271,17.8,2017-11-24 18:33:51,2017-12-13 15:27:10,esporte_lazer
29272,145.99,2017-06-04 21:12:58,2017-06-30 15:53:32,beleza_saude
29273,23.21,2018-04-29 21:33:01,2018-05-09 22:54:43,beleza_saude
29274,100.68,2017-07-02 21:58:57,2017-07-20 19:07:02,beleza_saude
29275,15.27,2018-04-03 13:50:03,2018-04-09 16:03:35,beleza_saude
29276,10.96,2017-01-25 22:16:53,2017-02-02 10:29:01,beleza_saude
29277,65.03,2017-08-16 11:04:41,2017-09-08 14:37:59,cama_mesa_banho
29278,65.03,2017-08-16 11:04:41,2017-09-08 14:37:59,cama_mesa_banho
29279,65.03,2017-08-16 11:04:41,2017-09-08 14:37:59,cama_mesa_banho
29280,65.03,2017-08-16 11:04:41,2017-09-08 14:37:59,cama_mesa_banho
29281,16.74,2017-09-07 20:32:41,2017-09-22 21:40:43,moveis_decoracao
29282,15.1,2018-02-14 21:08:07,2018-02-27 22:07:52,beleza_saude
29283,29.83,2018-04-23 13:57:36,2018-05-03 02:40:47,beleza_saude
29284,13.08,2018-01-12 21:48:47,2018-01-19 10:35:00,moveis_decoracao
29285,21.14,2018-01-25 06:40:27,2018-02-02 19:52:30,moveis_decoracao
29286,16.63,2017-08-17 14:51:06,2017-08-22 18:36:45,cama_mesa_banho
29287,17.2,2017-03-04 15:43:23,2017-03-23 07:04:43,moveis_decoracao
29288,18.11,2017-02-18 15:34:44,2017-02-24 03:24:46,informatica_acessorios
29289,21.1,2018-02-05 23:57:56,2018-02-21 23:06:02,cama_mesa_banho
29290,15.1,2018-02-12 08:20:56,2018-02-27 20:22:47,beleza_saude
29291,21.4,2018-06-21 09:16:19,2018-07-03 08:21:18,cama_mesa_banho
29292,12.01,2017-04-02 18:43:05,2017-05-04 12:26:49,cama_mesa_banho
29293,13.35,2018-01-09 18:30:27,2018-01-16 01:24:26,beleza_saude
29294,13.92,2017-07-24 15:58:37,2017-07-27 21:27:54,esporte_lazer
29295,16.46,2018-01-16 16:38:03,2018-02-05 22:13:38,moveis_decoracao
29296,18.54,2018-03-16 18:06:08,2018-04-06 18:17:33,informatica_acessorios
29297,21.77,2018-05-09 10:54:32,2018-05-23 19:41:29,beleza_saude
29298,7.39,2018-05-30 15:04:45,2018-06-05 19:07:31,esporte_lazer
29299,39.53,2018-07-25 20:21:01,2018-08-06 15:54:36,informatica_acessorios
29300,39.53,2018-07-25 20:21:01,2018-08-06 15:54:36,informatica_acessorios
29301,39.53,2018-07-25 20:21:01,2018-08-06 15:54:36,informatica_acessorios
29302,11.99,2017-07-11 15:16:19,2017-07-17 16:22:36,cama_mesa_banho
29303,27.47,2018-08-02 18:14:03,2018-08-14 22:21:25,cama_mesa_banho
29304,16.11,2018-02-27 22:56:06,2018-04-09 22:53:01,cama_mesa_banho
29305,17.8,2018-03-22 14:48:14,2018-04-10 13:51:47,informatica_acessorios
29306,12.75,2018-02-28 22:28:25,2018-03-07 21:22:07,beleza_saude
29307,7.94,2017-11-06 18:34:03,2017-11-09 22:12:12,beleza_saude
29308,25.96,2017-02-06 22:02:37,2017-02-20 16:42:25,beleza_saude
29309,12.69,2017-05-07 13:05:14,2017-05-23 11:34:53,moveis_decoracao
29310,8.32,2018-04-12 11:26:28,2018-04-14 18:39:30,cama_mesa_banho
29311,40.37,2018-01-31 17:51:57,2018-02-07 22:23:34,informatica_acessorios
29312,18.66,2018-08-06 14:43:21,2018-08-15 16:38:25,esporte_lazer
29313,21.53,2018-08-02 12:07:18,2018-08-17 19:22:01,informatica_acessorios
29314,16.37,2017-06-17 20:46:09,2017-06-26 15:42:23,beleza_saude
29315,25.87,2018-02-24 10:44:16,2018-03-17 00:24:25,informatica_acessorios
29316,16.84,2018-03-01 02:46:15,2018-03-27 19:27:43,cama_mesa_banho
29317,23.51,2018-05-13 22:50:32,2018-05-18 22:46:45,informatica_acessorios
29318,23.51,2018-05-13 22:50:32,2018-05-18 22:46:45,informatica_acessorios
29319,23.51,2018-05-13 22:50:32,2018-05-18 22:46:45,informatica_acessorios
29320,15.1,2018-02-17 17:33:28,2018-03-09 22:58:37,informatica_acessorios
29321,26.78,2018-04-22 20:43:00,2018-04-30 14:41:40,moveis_decoracao
29322,26.78,2018-04-22 20:43:00,2018-04-30 14:41:40,moveis_decoracao
29323,18.29,2018-03-14 10:11:04,2018-03-22 15:28:56,informatica_acessorios
29324,7.39,2018-04-06 09:36:48,2018-04-17 23:19:06,cama_mesa_banho
29325,48.68,2018-07-11 21:17:27,2018-08-10 16:58:46,cama_mesa_banho
29326,17.25,2018-03-21 18:53:46,2018-04-16 12:51:48,cama_mesa_banho
29327,16.16,2017-10-09 16:28:52,2017-10-27 20:57:59,esporte_lazer
29328,27.51,2018-05-01 11:43:54,2018-05-15 17:36:41,beleza_saude
29329,17.38,2018-06-25 16:29:21,2018-06-29 18:42:12,esporte_lazer
29330,17.86,2017-09-06 23:15:26,2017-09-25 17:07:37,cama_mesa_banho
29331,27.58,2018-07-18 18:13:46,2018-07-26 18:04:43,beleza_saude
29332,13.72,2018-08-06 00:52:30,2018-08-21 17:08:37,informatica_acessorios
29333,17.15,2017-04-25 13:34:23,2017-05-03 12:47:51,moveis_decoracao
29334,16.89,2018-07-04 12:51:22,2018-07-06 18:48:29,informatica_acessorios
29335,16.11,2017-12-25 10:41:30,2018-01-03 17:13:18,moveis_decoracao
29336,16.11,2017-12-25 10:41:30,2018-01-03 17:13:18,moveis_decoracao
29337,16.11,2017-12-25 10:41:30,2018-01-03 17:13:18,moveis_decoracao
29338,16.11,2017-12-25 10:41:30,2018-01-03 17:13:18,moveis_decoracao
29339,35.5,2017-05-20 16:24:16,2017-06-09 16:25:52,moveis_decoracao
29340,17.95,2018-01-12 13:48:14,2018-02-03 13:14:47,cama_mesa_banho
29341,18.23,2018-06-30 14:22:17,2018-07-07 12:42:13,esporte_lazer
29342,0.0,2018-04-19 14:42:34,2018-04-27 20:06:35,moveis_decoracao
29343,14.34,2018-08-11 11:31:31,2018-08-20 15:04:12,esporte_lazer
29344,17.32,2018-04-03 12:39:58,2018-04-05 22:12:48,beleza_saude
29345,60.77,2017-01-14 17:57:50,2017-01-30 18:37:44,esporte_lazer
29346,17.37,2017-02-05 21:46:05,2017-02-13 06:28:38,cama_mesa_banho
29347,14.1,2017-11-09 14:53:09,2017-11-27 20:07:48,moveis_decoracao
29348,18.16,2017-11-24 20:40:45,2017-12-11 19:42:04,beleza_saude
29349,13.58,2017-12-03 20:44:47,2017-12-11 23:12:29,moveis_decoracao
